InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537346,22810,SET OF 6 T-LIGHTS SNOWMEN,12,2010-12-06 12:21,2.95,15301.0,United Kingdom
559321,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-07 14:30,2.89,17069.0,United Kingdom
544803,85169C,EAU DE NIL LOVE BIRD CANDLE,7,2011-02-23 14:29,1.25,14606.0,United Kingdom
573266,22262,FELT EGG COSY CHICKEN,12,2011-10-28 12:40,0.85,15290.0,United Kingdom
567530,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-09-21 9:33,2.95,12390.0,Belgium
549257,22151,PLACE SETTING WHITE HEART,1,2011-04-07 12:29,0.42,14465.0,United Kingdom
580610,22795,SWEETHEART RECIPE BOOK STAND,1,2011-12-05 11:48,13.29,,United Kingdom
552229,21224,SET/4 SKULL BADGES,2,2011-05-06 15:40,0.83,,United Kingdom
542303,22700,BLACK AND WHITE DOG BOWL,6,2011-01-27 11:05,2.95,12539.0,Spain
566446,15056N,EDWARDIAN PARASOL NATURAL,6,2011-09-12 15:40,12.46,,United Kingdom
538744,84927A,WAKE UP COCKEREL TILE HOOK,1,2010-12-14 11:26,2.1,15356.0,United Kingdom
568049,21671,RED SPOT CERAMIC DRAWER KNOB,4,2011-09-23 12:38,1.45,17841.0,United Kingdom
580305,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,1,2011-12-02 14:26,0.42,12970.0,United Kingdom
562807,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-09 14:57,4.95,16053.0,United Kingdom
561900,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-07-31 15:31,3.75,16655.0,United Kingdom
555631,22927,GREEN GIANT GARDEN THERMOMETER,1,2011-06-06 12:06,5.95,18118.0,United Kingdom
551855,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-05-04 15:08,0.83,12836.0,United Kingdom
570652,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-10-11 13:45,0.29,17863.0,United Kingdom
544341,21755,LOVE BUILDING BLOCK WORD,3,2011-02-18 9:43,5.95,13012.0,United Kingdom
558563,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,2011-06-30 13:43,1.65,14561.0,United Kingdom
555568,23255,CHILDRENS CUTLERY CIRCUS PARADE,3,2011-06-05 15:25,4.15,17589.0,United Kingdom
564857,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-08-31 9:23,6.25,,United Kingdom
578688,79321,CHILLI LIGHTS,2,2011-11-25 9:27,5.75,16719.0,United Kingdom
545076,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-02-28 9:43,1.25,15235.0,United Kingdom
554310,21196,ROUND WHITE CONFETTI IN TUBE,4,2011-05-23 15:25,3.29,,United Kingdom
539595,22960,JAM MAKING SET WITH JARS,4,2010-12-20 13:43,8.47,,United Kingdom
564757,22948,METAL DECORATION NAUGHTY CHILDREN ,4,2011-08-30 10:36,1.66,,United Kingdom
578827,21251,DINOSAUR HEIGHT CHART STICKER SET,1,2011-11-25 14:25,5.79,,United Kingdom
575680,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,2011-11-10 15:23,3.95,13148.0,United Kingdom
581219,23170,REGENCY TEA PLATE ROSES ,1,2011-12-08 9:28,3.29,,United Kingdom
538177,22174,PHOTO CUBE,6,2010-12-10 9:51,3.36,,United Kingdom
569060,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2011-09-30 10:52,2.1,13954.0,United Kingdom
557039,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2011-06-16 13:57,2.1,16814.0,United Kingdom
C569485,23241,TREASURE TIN GYMKHANA DESIGN,-2,2011-10-04 12:47,2.08,12705.0,Germany
541524,48111,DOORMAT 3 SMILEY CATS,2,2011-01-19 10:49,7.95,17091.0,United Kingdom
559878,22767,TRIPLE PHOTO FRAME CORNICE ,1,2011-07-13 11:19,9.95,15493.0,United Kingdom
555524,23174,REGENCY SUGAR BOWL GREEN,2,2011-06-05 11:37,4.15,16923.0,United Kingdom
580316,22151,PLACE SETTING WHITE HEART,72,2011-12-02 15:25,0.42,18109.0,United Kingdom
575576,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-11-10 11:45,2.08,16025.0,United Kingdom
569700,22295,HEART FILIGREE DOVE LARGE,1,2011-10-05 15:56,3.29,,United Kingdom
540545,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-01-09 15:35,1.25,13451.0,United Kingdom
553522,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-05-17 14:43,2.95,15005.0,United Kingdom
575211,47566,PARTY BUNTING,3,2011-11-09 10:39,4.95,17377.0,United Kingdom
551088,21534,DAIRY MAID LARGE MILK JUG,3,2011-04-26 12:31,4.95,14640.0,United Kingdom
552971,21166,COOK WITH WINE METAL SIGN ,12,2011-05-12 13:41,2.08,14738.0,United Kingdom
549729,21498,RED RETROSPOT WRAP ,25,2011-04-11 16:17,0.42,13634.0,United Kingdom
563924,22336,DOVE DECORATION PAINTED ZINC ,5,2011-08-21 14:32,0.65,15984.0,United Kingdom
569420,15036,ASSORTED COLOURS SILK FAN,600,2011-10-04 10:33,0.72,16881.0,United Kingdom
545713,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-03-07 10:11,6.63,,United Kingdom
569524,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-10-04 14:42,3.75,14506.0,United Kingdom
564558,15056P,EDWARDIAN PARASOL PINK,3,2011-08-26 8:59,5.95,12704.0,Finland
547830,22196,SMALL HEART MEASURING SPOONS,1,2011-03-25 15:50,1.63,,United Kingdom
561518,22961,JAM MAKING SET PRINTED,12,2011-07-27 15:20,1.45,15261.0,United Kingdom
568369,23306,SET OF 36 DOILIES PANTRY DESIGN,3,2011-09-26 16:15,1.45,16710.0,United Kingdom
C537132,22769,CHALKBOARD KITCHEN ORGANISER,-8,2010-12-05 12:29,21.95,15221.0,United Kingdom
581439,90114,SUMMER DAISIES BAG CHARM,2,2011-12-08 16:30,2.46,,United Kingdom
576830,84519B,CARROT CHARLIE+LOLA COASTER SET,3,2011-11-16 14:54,1.25,14898.0,United Kingdom
567340,22553,PLASTERS IN TIN SKULLS,24,2011-09-19 15:02,1.65,12540.0,Spain
579345,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-11-29 11:46,0.42,12727.0,France
566787,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-09-15 10:31,6.63,,United Kingdom
575748,22727,ALARM CLOCK BAKELIKE RED ,9,2011-11-11 10:21,8.29,,United Kingdom
576665,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-16 11:46,4.95,17841.0,United Kingdom
564853,35923,CANDY HEART HANGING DECORATION,12,2011-08-31 8:55,0.39,12423.0,Belgium
576840,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-11-16 15:23,1.63,,United Kingdom
538280,21143,ANTIQUE GLASS HEART DECORATION ,84,2010-12-10 12:50,1.95,12748.0,United Kingdom
558881,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,2011-07-04 14:36,2.95,12705.0,Germany
546237,20711,JUMBO BAG TOYS ,10,2011-03-10 12:50,1.95,16625.0,United Kingdom
562420,21084,SET/6 COLLAGE PAPER CUPS,12,2011-08-04 16:38,0.83,,United Kingdom
575972,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,4,2011-11-13 13:01,2.55,14499.0,United Kingdom
577217,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-11-18 11:53,1.25,17324.0,United Kingdom
564372,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2011-08-25 9:55,1.95,12714.0,France
551160,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-04-26 15:04,1.25,15237.0,United Kingdom
559557,23174,REGENCY SUGAR BOWL GREEN,4,2011-07-11 10:33,4.15,17444.0,Canada
557484,22067,CHOC TRUFFLE GOLD TRINKET POT ,4,2011-06-20 14:36,1.65,14796.0,United Kingdom
560225,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-07-15 16:27,1.63,,United Kingdom
537419,22588,CARD HOLDER GINGHAM HEART,12,2010-12-06 15:14,2.55,13495.0,United Kingdom
C570828,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,-4,2011-10-12 13:15,3.35,14911.0,EIRE
544295,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-02-17 12:43,2.55,14298.0,United Kingdom
552277,23184,BULL DOG BOTTLE OPENER,1,2011-05-08 12:34,4.95,13642.0,United Kingdom
552824,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-05-11 13:16,2.08,14056.0,United Kingdom
576516,23108,SET OF 10 LED DOLLY LIGHTS,12,2011-11-15 12:19,5.39,16746.0,United Kingdom
540646,22534,MAGIC DRAWING SLATE SPACEBOY ,1,2011-01-10 14:32,0.85,,United Kingdom
554098,21447,12 IVORY ROSE PEG PLACE SETTINGS,4,2011-05-22 13:01,1.25,14769.0,United Kingdom
571716,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2011-10-18 17:05,3.29,,United Kingdom
574170,85227,SET OF 6 3D KIT CARDS FOR KIDS,6,2011-11-03 11:43,0.85,16221.0,United Kingdom
577357,22423,REGENCY CAKESTAND 3 TIER,16,2011-11-18 15:54,10.95,13098.0,United Kingdom
577830,23176,ABC TREASURE BOOK BOX ,24,2011-11-22 10:12,2.25,15187.0,United Kingdom
559542,22251,BIRDHOUSE DECORATION MAGIC GARDEN,3,2011-07-10 13:32,1.25,17126.0,United Kingdom
564650,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,120,2011-08-26 14:17,0.42,14646.0,Netherlands
561371,84569A,PACK 3 IRON ON DOG PATCHES,1,2011-07-26 16:25,2.46,,United Kingdom
575955,23112,PARISIENNE CURIO CABINET,1,2011-11-13 12:05,7.5,14044.0,United Kingdom
559338,22740,POLKADOT PEN,1,2011-07-07 16:30,1.63,,United Kingdom
555150,22313,OFFICE MUG WARMER PINK,2,2011-05-31 15:53,5.79,,United Kingdom
565386,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-09-02 15:48,0.85,17997.0,United Kingdom
550285,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-04-15 14:14,5.95,15249.0,United Kingdom
550532,21713,CITRONELLA CANDLE FLOWERPOT,1,2011-04-19 11:02,2.1,14606.0,United Kingdom
571713,23093,SMALL PARISIENNE HEART PHOTO FRAME ,1,2011-10-18 16:58,4.96,,United Kingdom
544791,20685,DOORMAT RED RETROSPOT,2,2011-02-23 12:33,7.95,14289.0,United Kingdom
560090,23184,BULL DOG BOTTLE OPENER,1,2011-07-14 16:46,10.79,,United Kingdom
541574,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-01-19 12:52,2.95,12826.0,United Kingdom
543470,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2011-02-08 14:58,1.25,16951.0,United Kingdom
569556,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-05 8:50,2.08,14936.0,Channel Islands
562936,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1,2011-08-10 17:12,2.95,,United Kingdom
557254,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-06-17 17:30,1.65,,United Kingdom
572447,85135C,RED DRAGONFLY HELICOPTER,1,2011-10-24 12:25,7.95,17811.0,United Kingdom
553007,15036,ASSORTED COLOURS SILK FAN,60,2011-05-12 16:50,0.83,14000.0,United Kingdom
568655,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2011-09-28 12:20,1.25,17611.0,United Kingdom
570594,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-10-11 11:43,3.75,13517.0,United Kingdom
537794,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-08 13:01,3.75,16713.0,United Kingdom
569897,20752,BLUE POLKADOT WASHING UP GLOVES,2,2011-10-06 16:01,2.1,17813.0,United Kingdom
549277,22918,HERB MARKER PARSLEY,2,2011-04-07 13:11,0.65,16469.0,United Kingdom
555488,22384,LUNCH BAG PINK POLKADOT,1,2011-06-03 13:43,1.65,16942.0,United Kingdom
580727,22273,FELTCRAFT DOLL MOLLY,2,2011-12-05 17:17,5.79,14096.0,United Kingdom
547964,22266,EASTER DECORATION HANGING BUNNY,2,2011-03-28 15:45,1.25,,United Kingdom
553668,23173,REGENCY TEAPOT ROSES ,2,2011-05-18 12:21,9.95,13993.0,United Kingdom
544998,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-02-25 11:56,3.95,14470.0,United Kingdom
567873,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12,2011-09-22 14:25,1.25,13055.0,United Kingdom
548166,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-03-29 13:45,5.79,,United Kingdom
549012,22027,TEA PARTY BIRTHDAY CARD,12,2011-04-05 14:51,0.42,16394.0,United Kingdom
536592,90051,CRACKED GLAZE NECKLACE RED,1,2010-12-01 17:06,7.22,,United Kingdom
537391,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,4,2010-12-06 13:53,1.25,16550.0,United Kingdom
554598,22907,PACK OF 20 NAPKINS PANTRY DESIGN,4,2011-05-25 11:12,0.85,13263.0,United Kingdom
571476,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-17 14:51,2.95,13546.0,United Kingdom
578251,22197,POPCORN HOLDER,4,2011-11-23 12:45,0.85,15993.0,United Kingdom
580513,22834,HAND WARMER BABUSHKA DESIGN,2,2011-12-04 13:59,2.1,14456.0,United Kingdom
563333,48187,DOORMAT NEW ENGLAND,1,2011-08-15 13:09,7.95,15996.0,United Kingdom
572280,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-10-23 11:05,0.55,16007.0,United Kingdom
580375,23418,LAVENDER TOILETTE BOTTLE,12,2011-12-02 17:13,2.08,14031.0,United Kingdom
550439,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,30,2011-04-18 12:17,1.25,18231.0,United Kingdom
559338,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-07-07 16:30,1.63,,United Kingdom
545317,47591d,PINK FAIRY CAKE CHILDRENS APRON,1,2011-03-01 14:14,4.96,,United Kingdom
557742,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-06-22 11:46,1.25,14911.0,EIRE
577358,23426,METAL SIGN DROP YOUR PANTS,1,2011-11-18 15:59,5.79,,United Kingdom
556198,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2,2011-06-09 12:30,4.25,14963.0,United Kingdom
572671,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,2011-10-25 13:14,2.08,13340.0,United Kingdom
544160,21135,VICTORIAN  METAL POSTCARD SPRING,24,2011-02-16 12:49,1.69,16494.0,United Kingdom
579458,23298,SPOTTY BUNTING,5,2011-11-29 14:38,4.95,16549.0,United Kingdom
566060,84598,BOYS ALPHABET IRON ON PATCHES,4,2011-09-08 15:27,0.42,,United Kingdom
569082,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-09-30 11:55,3.75,18229.0,United Kingdom
578347,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2011-11-24 9:26,3.29,,United Kingdom
554275,21174,POTTERING IN THE SHED METAL SIGN,4,2011-05-23 13:17,2.08,14903.0,United Kingdom
575179,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-11-09 8:11,3.75,14284.0,United Kingdom
571214,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-10-14 12:56,4.15,14390.0,United Kingdom
573413,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-10-30 16:12,3.75,15444.0,United Kingdom
575087,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-11-08 13:57,1.25,16549.0,United Kingdom
539434,22874,NUMBER TILE COTTAGE GARDEN 6,1,2010-12-17 14:41,4.21,,United Kingdom
C578097,22835,HOT WATER BOTTLE I AM SO POORLY,-48,2011-11-22 17:31,4.25,,United Kingdom
564200,22571,ROCKING HORSE RED CHRISTMAS ,1,2011-08-23 17:37,0.85,18018.0,United Kingdom
570482,22384,LUNCH BAG PINK POLKADOT,1,2011-10-10 17:00,1.65,17459.0,United Kingdom
569629,23350,ROLL WRAP VINTAGE SPOT ,12,2011-10-05 11:37,1.25,15249.0,United Kingdom
578013,22483,RED GINGHAM TEDDY BEAR ,1,2011-11-22 12:55,2.95,17360.0,United Kingdom
559009,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-07-05 12:47,1.65,15549.0,United Kingdom
556952,21784,,1,2011-06-15 16:57,0.0,,United Kingdom
543306,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-02-07 11:56,9.95,16686.0,United Kingdom
566847,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-09-15 11:57,1.65,15005.0,United Kingdom
542541,22281,EASTER TREE YELLOW BIRDS,1,2011-01-28 14:25,12.46,,United Kingdom
579670,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-30 12:36,0.42,15611.0,United Kingdom
551351,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-04-28 10:20,4.25,14298.0,United Kingdom
544806,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-02-23 14:50,0.85,15932.0,United Kingdom
566290,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-09-11 15:24,2.08,14456.0,United Kingdom
571054,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-10-13 13:58,1.69,14234.0,United Kingdom
564342,22961,JAM MAKING SET PRINTED,6,2011-08-24 14:53,1.45,16340.0,United Kingdom
559817,22467,GUMBALL COAT RACK,1,2011-07-12 16:20,4.96,,United Kingdom
547919,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-03-28 12:52,0.42,13760.0,United Kingdom
576326,47310M,SMALL POP BOX FUNKY MONKEY,1,2011-11-14 15:18,1.25,16504.0,United Kingdom
547063,85187,S/12 MINI RABBIT EASTER,1,2011-03-20 13:33,1.65,14769.0,United Kingdom
578067,90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,1,2011-11-22 15:43,5.4,,United Kingdom
570479,22561,WOODEN SCHOOL COLOURING SET,4,2011-10-10 16:58,1.65,17589.0,United Kingdom
541207,21084,SET/6 COLLAGE PAPER CUPS,12,2011-01-14 12:27,0.65,17685.0,United Kingdom
566073,23355,HOT WATER BOTTLE KEEP CALM,2,2011-09-08 19:58,4.95,14562.0,United Kingdom
552281,48187,DOORMAT NEW ENGLAND,1,2011-05-08 12:42,7.95,15704.0,United Kingdom
574063,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,2011-11-02 14:31,2.89,13271.0,United Kingdom
573195,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-10-28 11:40,2.1,12432.0,Norway
C556787,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-8,2011-06-14 13:26,2.95,16745.0,United Kingdom
553541,22378,WALL TIDY RETROSPOT ,1,2011-05-17 15:33,4.96,,United Kingdom
538566,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2010-12-13 11:21,3.36,,United Kingdom
538177,22196,SMALL HEART MEASURING SPOONS,5,2010-12-10 9:51,1.66,,United Kingdom
565917,23209,LUNCH BAG VINTAGE DOILY ,2,2011-09-07 16:15,4.13,,United Kingdom
546406,21094,SET/6 RED SPOTTY PAPER PLATES,70,2011-03-11 16:21,0.85,,United Kingdom
567385,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,72,2011-09-20 10:27,4.15,14866.0,United Kingdom
544071,22986,GINGHAM ROSE WRAP,25,2011-02-15 14:30,0.42,16317.0,United Kingdom
581251,21914,BLUE HARMONICA IN BOX ,12,2011-12-08 11:02,1.25,18210.0,United Kingdom
570442,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-10-10 14:37,0.85,16549.0,United Kingdom
574705,22541,MINI JIGSAW LEAP FROG,1,2011-11-06 14:06,0.42,14553.0,United Kingdom
574909,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-11-07 15:40,1.45,13673.0,United Kingdom
575086,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-11-08 13:52,1.25,16618.0,United Kingdom
571082,22134,MINI LADLE LOVE HEART RED ,4,2011-10-13 15:25,0.83,,United Kingdom
569226,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,2,2011-10-02 14:31,2.95,16930.0,United Kingdom
553751,22208,WOOD STAMP SET THANK YOU,12,2011-05-19 10:16,1.65,15630.0,United Kingdom
569008,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,2011-09-29 18:53,0.39,15114.0,United Kingdom
543396,84946,ANTIQUE SILVER TEA GLASS ETCHED,216,2011-02-08 10:28,1.06,15189.0,United Kingdom
546121,20828,GLITTER BUTTERFLY CLIPS,3,2011-03-09 14:30,2.55,14085.0,United Kingdom
558475,21992,VINTAGE PAISLEY STATIONERY SET,6,2011-06-29 15:58,2.46,,United Kingdom
552857,23065,LARGE DECO JEWELLERY STAND,3,2011-05-11 15:34,12.5,,United Kingdom
550513,72130,COLUMBIAN CANDLE ROUND,12,2011-04-18 16:37,0.65,16928.0,United Kingdom
550305,22150,3 STRIPEY MICE FELTCRAFT,6,2011-04-17 10:27,1.95,17920.0,United Kingdom
540154,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,2011-01-05 11:30,8.47,,United Kingdom
569131,22927,damaged,-5,2011-09-30 13:49,0.0,,United Kingdom
569100,22197,POPCORN HOLDER,5,2011-09-30 12:19,0.85,12748.0,United Kingdom
558621,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-06-30 16:43,0.83,13745.0,United Kingdom
551192,22716,CARD CIRCUS PARADE,12,2011-04-27 10:54,0.42,16188.0,United Kingdom
549291,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-04-07 19:05,1.25,16261.0,United Kingdom
575753,22196,SMALL HEART MEASURING SPOONS,1,2011-11-11 10:41,0.85,17841.0,United Kingdom
566018,23241,TREASURE TIN GYMKHANA DESIGN,3,2011-09-08 12:42,2.08,13137.0,United Kingdom
557615,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2011-06-21 13:24,2.08,15498.0,United Kingdom
580729,22975,SPACEBOY CHILDRENS EGG CUP,1,2011-12-05 17:24,2.46,,United Kingdom
546549,21916,SET 12 RETRO WHITE CHALK STICKS,4,2011-03-14 16:46,0.42,17799.0,United Kingdom
562233,22760,"TRAY, BREAKFAST IN BED",1,2011-08-03 14:54,12.75,14972.0,United Kingdom
544186,21980,PACK OF 12 RED RETROSPOT TISSUES ,2,2011-02-16 15:56,0.83,,United Kingdom
557217,23206,LUNCH BAG APPLE DESIGN,10,2011-06-17 12:30,1.65,17426.0,United Kingdom
568152,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-09-25 11:40,1.06,16480.0,United Kingdom
547883,22938,CUPCAKE LACE PAPER SET 6,12,2011-03-28 8:40,1.95,14755.0,United Kingdom
575947,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,2011-11-13 11:50,1.25,,United Kingdom
546737,21535,RED RETROSPOT SMALL MILK JUG,6,2011-03-16 11:52,2.55,13358.0,United Kingdom
562199,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,2011-08-03 12:20,2.55,12748.0,United Kingdom
543934,21790,VINTAGE SNAP CARDS,12,2011-02-14 14:29,0.85,12993.0,United Kingdom
556024,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-06-08 12:21,4.95,12808.0,Portugal
554557,21654,RIDGED GLASS FINGER BOWL,36,2011-05-25 10:12,0.39,15804.0,United Kingdom
536989,22505,MEMO BOARD COTTAGE DESIGN,1,2010-12-03 15:10,4.95,17238.0,United Kingdom
580819,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-12-06 11:30,0.19,15318.0,United Kingdom
C574473,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-11-04 12:05,0.83,15809.0,United Kingdom
579170,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-28 14:26,2.95,17811.0,United Kingdom
576617,21901,"KEY FOB , BACK DOOR ",2,2011-11-15 16:57,1.63,,United Kingdom
566195,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-09-09 13:44,0.42,12433.0,Norway
559499,22079,RIBBON REEL HEARTS DESIGN ,5,2011-07-08 14:22,2.46,,United Kingdom
555855,21467,CHERRY CROCHET FOOD COVER,1,2011-06-07 13:56,3.75,15311.0,United Kingdom
559055,22891,TEA FOR ONE POLKADOT,1,2011-07-05 17:09,4.13,,United Kingdom
547884,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-03-28 9:07,1.95,13481.0,United Kingdom
546252,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-03-10 14:42,1.65,14930.0,Channel Islands
580176,23338,EGG FRYING PAN RED ,6,2011-12-02 11:49,2.08,14292.0,United Kingdom
C579918,23169,CLASSIC GLASS COOKIE JAR,-2,2011-12-01 8:58,4.15,13410.0,United Kingdom
565091,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2011-09-01 10:28,4.95,16011.0,United Kingdom
544767,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-02-23 11:10,4.96,,United Kingdom
559506,35923,CANDY HEART HANGING DECORATION,1,2011-07-08 15:17,0.83,,United Kingdom
562772,84358,FLOOR LAMP SHADE WOOD BASE,5,2011-08-09 12:07,8.49,13097.0,United Kingdom
568785,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-09-29 9:16,1.95,16929.0,United Kingdom
553686,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,2011-05-18 13:58,1.25,14911.0,EIRE
540418,22117,METAL SIGN HER DINNER IS SERVED ,2,2011-01-07 11:04,1.66,,United Kingdom
541215,22469,HEART OF WICKER SMALL,12,2011-01-14 13:42,1.65,14329.0,United Kingdom
546385,22456,NATURAL SLATE CHALKBOARD LARGE ,18,2011-03-11 13:13,4.25,16652.0,United Kingdom
562031,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2,2011-08-01 17:37,2.95,16984.0,United Kingdom
578030,79321,CHILLI LIGHTS,12,2011-11-22 13:40,5.75,15498.0,United Kingdom
570455,82583,HOT BATHS METAL SIGN,1,2011-10-10 15:27,2.1,14529.0,United Kingdom
564230,22110,BIRD HOUSE HOT WATER BOTTLE,1,2011-08-24 10:22,7.46,,United Kingdom
580115,23298,SPOTTY BUNTING,1,2011-12-01 16:22,10.79,,United Kingdom
570910,22627,MINT KITCHEN SCALES,4,2011-10-13 10:55,8.5,15489.0,United Kingdom
552013,22090,PAPER BUNTING RETROSPOT,18,2011-05-05 17:34,2.95,12451.0,Switzerland
579171,23200,JUMBO BAG PEARS,1,2011-11-28 14:30,2.08,13030.0,United Kingdom
565233,22090,PAPER BUNTING RETROSPOT,2,2011-09-02 9:34,5.79,,United Kingdom
580290,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,2011-12-02 13:35,1.06,17221.0,United Kingdom
564818,21679,SKULLS  STICKERS,1,2011-08-30 12:10,1.63,,United Kingdom
571036,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-10-13 12:52,0.29,17567.0,United Kingdom
580705,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-12-05 16:28,0.83,12683.0,France
545216,90192,JADE DROP EARRINGS W FILIGREE,1,2011-02-28 16:50,4.98,,United Kingdom
579101,22865,HAND WARMER OWL DESIGN,6,2011-11-28 11:27,2.1,16364.0,United Kingdom
